Date,YearMonth,YearMonthNum,Channel,Source,Sessions,ProductViews,AddToCart,Checkout,Purchases,Conv_Session_to_Purchase,Conv_View_to_Cart
2025-05-14,2025-05,202505,Web,Organic Search,781,523,143,80,62,0.0794,0.2734
2025-05-14,2025-05,202505,Web,Direct,594,209,56,31,23,0.0387,0.2679
2025-05-14,2025-05,202505,Web,Google Ads,43,25,4,2,1,0.0233,0.16
2025-05-14,2025-05,202505,Web,Facebook Ads,532,364,144,104,75,0.141,0.3956
2025-05-14,2025-05,202505,Web,Email,481,200,79,52,33,0.0686,0.395
2025-05-14,2025-05,202505,Mobile App,Organic Search,714,321,83,64,54,0.0756,0.2586
2025-05-14,2025-05,202505,Mobile App,Direct,582,272,94,61,41,0.0704,0.3456
2025-05-14,2025-05,202505,Mobile App,Google Ads,181,125,33,19,14,0.0773,0.264
2025-05-14,2025-05,202505,Mobile App,Facebook Ads,408,145,37,21,16,0.0392,0.2552
2025-05-14,2025-05,202505,Mobile App,Email,34,19,6,4,3,0.0882,0.3158
2025-05-14,2025-05,202505,Marketplace,Organic Search,24,8,1,0,0,0.0,0.125
2025-05-14,2025-05,202505,Marketplace,Direct,72,34,7,4,2,0.0278,0.2059
2025-05-14,2025-05,202505,Marketplace,Google Ads,39,17,5,4,3,0.0769,0.2941
2025-05-14,2025-05,202505,Marketplace,Facebook Ads,140,66,16,13,9,0.0643,0.2424
2025-05-14,2025-05,202505,Marketplace,Email,24,16,3,2,1,0.0417,0.1875
2025-05-15,2025-05,202505,Web,Organic Search,567,338,129,104,62,0.1093,0.3817
2025-05-15,2025-05,202505,Web,Direct,432,222,86,64,41,0.0949,0.3874
2025-05-15,2025-05,202505,Web,Google Ads,517,303,100,57,37,0.0716,0.33
2025-05-15,2025-05,202505,Web,Facebook Ads,139,90,21,12,10,0.0719,0.2333
2025-05-15,2025-05,202505,Web,Email,227,136,48,33,28,0.1233,0.3529
2025-05-15,2025-05,202505,Mobile App,Organic Search,303,161,52,40,31,0.1023,0.323
2025-05-15,2025-05,202505,Mobile App,Direct,675,420,155,115,85,0.1259,0.369
2025-05-15,2025-05,202505,Mobile App,Google Ads,207,78,28,16,11,0.0531,0.359
2025-05-15,2025-05,202505,Mobile App,Facebook Ads,576,210,48,31,20,0.0347,0.2286
2025-05-15,2025-05,202505,Mobile App,Email,37,20,6,4,3,0.0811,0.3
2025-05-15,2025-05,202505,Marketplace,Organic Search,387,152,40,26,20,0.0517,0.2632
2025-05-15,2025-05,202505,Marketplace,Direct,305,190,68,43,34,0.1115,0.3579
2025-05-15,2025-05,202505,Marketplace,Google Ads,59,38,7,5,4,0.0678,0.1842
2025-05-15,2025-05,202505,Marketplace,Facebook Ads,201,134,41,23,16,0.0796,0.306
2025-05-15,2025-05,202505,Marketplace,Email,110,41,13,7,5,0.0455,0.3171
2025-05-16,2025-05,202505,Web,Organic Search,544,257,89,72,60,0.1103,0.3463
2025-05-16,2025-05,202505,Web,Direct,402,212,82,59,39,0.097,0.3868
2025-05-16,2025-05,202505,Web,Google Ads,276,105,33,22,14,0.0507,0.3143
2025-05-16,2025-05,202505,Web,Facebook Ads,812,285,84,59,46,0.0567,0.2947
2025-05-16,2025-05,202505,Web,Email,268,133,35,20,15,0.056,0.2632
2025-05-16,2025-05,202505,Mobile App,Organic Search,90,48,16,9,6,0.0667,0.3333
2025-05-16,2025-05,202505,Mobile App,Direct,150,94,17,9,7,0.0467,0.1809
2025-05-16,2025-05,202505,Mobile App,Google Ads,569,295,61,43,36,0.0633,0.2068
2025-05-16,2025-05,202505,Mobile App,Facebook Ads,354,159,48,29,23,0.065,0.3019
2025-05-16,2025-05,202505,Mobile App,Email,420,267,76,54,38,0.0905,0.2846
2025-05-16,2025-05,202505,Marketplace,Organic Search,438,201,38,23,14,0.032,0.1891
2025-05-16,2025-05,202505,Marketplace,Direct,171,69,18,11,7,0.0409,0.2609
2025-05-16,2025-05,202505,Marketplace,Google Ads,140,74,15,8,4,0.0286,0.2027
2025-05-16,2025-05,202505,Marketplace,Facebook Ads,372,136,47,30,19,0.0511,0.3456
2025-05-16,2025-05,202505,Marketplace,Email,269,183,37,21,13,0.0483,0.2022
2025-05-17,2025-05,202505,Web,Organic Search,238,162,39,21,14,0.0588,0.2407
2025-05-17,2025-05,202505,Web,Direct,45,16,4,3,2,0.0444,0.25
2025-05-17,2025-05,202505,Web,Google Ads,712,455,92,75,67,0.0941,0.2022
2025-05-17,2025-05,202505,Web,Facebook Ads,686,272,65,54,38,0.0554,0.239
2025-05-17,2025-05,202505,Web,Email,421,260,58,36,30,0.0713,0.2231
2025-05-17,2025-05,202505,Mobile App,Organic Search,50,31,6,3,2,0.04,0.1935
2025-05-17,2025-05,202505,Mobile App,Direct,411,145,52,40,31,0.0754,0.3586
2025-05-17,2025-05,202505,Mobile App,Google Ads,518,239,58,34,25,0.0483,0.2427
2025-05-17,2025-05,202505,Mobile App,Facebook Ads,196,106,36,26,19,0.0969,0.3396
2025-05-17,2025-05,202505,Mobile App,Email,86,54,17,9,7,0.0814,0.3148
2025-05-17,2025-05,202505,Marketplace,Organic Search,462,169,34,21,17,0.0368,0.2012
2025-05-17,2025-05,202505,Marketplace,Direct,308,214,81,46,28,0.0909,0.3785
2025-05-17,2025-05,202505,Marketplace,Google Ads,457,244,45,26,23,0.0503,0.1844
2025-05-17,2025-05,202505,Marketplace,Facebook Ads,90,34,12,9,6,0.0667,0.3529
2025-05-17,2025-05,202505,Marketplace,Email,59,38,9,6,4,0.0678,0.2368
2025-05-18,2025-05,202505,Web,Organic Search,111,70,12,6,5,0.045,0.1714
2025-05-18,2025-05,202505,Web,Direct,228,88,32,18,15,0.0658,0.3636
2025-05-18,2025-05,202505,Web,Google Ads,484,293,85,59,48,0.0992,0.2901
2025-05-18,2025-05,202505,Web,Facebook Ads,520,238,54,42,25,0.0481,0.2269
2025-05-18,2025-05,202505,Web,Email,298,205,60,39,30,0.1007,0.2927
2025-05-18,2025-05,202505,Mobile App,Organic Search,303,136,47,39,23,0.0759,0.3456
2025-05-18,2025-05,202505,Mobile App,Direct,83,54,13,10,6,0.0723,0.2407
2025-05-18,2025-05,202505,Mobile App,Google Ads,531,209,69,39,27,0.0508,0.3301
2025-05-18,2025-05,202505,Mobile App,Facebook Ads,273,131,50,34,21,0.0769,0.3817
2025-05-18,2025-05,202505,Mobile App,Email,258,90,22,16,12,0.0465,0.2444
2025-05-18,2025-05,202505,Marketplace,Organic Search,432,266,92,52,34,0.0787,0.3459
2025-05-18,2025-05,202505,Marketplace,Direct,455,232,88,65,57,0.1253,0.3793
2025-05-18,2025-05,202505,Marketplace,Google Ads,175,115,40,22,15,0.0857,0.3478
2025-05-18,2025-05,202505,Marketplace,Facebook Ads,310,137,46,28,21,0.0677,0.3358
2025-05-18,2025-05,202505,Marketplace,Email,168,93,25,15,10,0.0595,0.2688
2025-05-19,2025-05,202505,Web,Organic Search,628,363,122,71,45,0.0717,0.3361
2025-05-19,2025-05,202505,Web,Direct,687,325,94,65,45,0.0655,0.2892
2025-05-19,2025-05,202505,Web,Google Ads,770,328,74,59,53,0.0688,0.2256
2025-05-19,2025-05,202505,Web,Facebook Ads,484,276,90,60,44,0.0909,0.3261
2025-05-19,2025-05,202505,Web,Email,132,48,17,11,9,0.0682,0.3542
2025-05-19,2025-05,202505,Mobile App,Organic Search,265,95,17,14,9,0.034,0.1789
2025-05-19,2025-05,202505,Mobile App,Direct,137,50,16,13,8,0.0584,0.32
2025-05-19,2025-05,202505,Mobile App,Google Ads,138,52,15,12,8,0.058,0.2885
2025-05-19,2025-05,202505,Mobile App,Facebook Ads,599,327,117,90,78,0.1302,0.3578
2025-05-19,2025-05,202505,Mobile App,Email,145,53,11,8,5,0.0345,0.2075
2025-05-19,2025-05,202505,Marketplace,Organic Search,178,118,36,23,15,0.0843,0.3051
2025-05-19,2025-05,202505,Marketplace,Direct,407,253,46,35,21,0.0516,0.1818
2025-05-19,2025-05,202505,Marketplace,Google Ads,395,190,38,23,15,0.038,0.2
2025-05-19,2025-05,202505,Marketplace,Facebook Ads,240,123,29,19,12,0.05,0.2358
2025-05-19,2025-05,202505,Marketplace,Email,38,25,4,2,1,0.0263,0.16
2025-05-20,2025-05,202505,Web,Organic Search,430,182,49,32,23,0.0535,0.2692
2025-05-20,2025-05,202505,Web,Direct,464,188,68,55,39,0.0841,0.3617
2025-05-20,2025-05,202505,Web,Google Ads,296,181,37,28,24,0.0811,0.2044
2025-05-20,2025-05,202505,Web,Facebook Ads,466,277,59,37,24,0.0515,0.213
2025-05-20,2025-05,202505,Web,Email,510,266,99,77,58,0.1137,0.3722
2025-05-20,2025-05,202505,Mobile App,Organic Search,651,250,85,51,35,0.0538,0.34
2025-05-20,2025-05,202505,Mobile App,Direct,631,437,107,87,60,0.0951,0.2449
2025-05-20,2025-05,202505,Mobile App,Google Ads,629,328,89,74,51,0.0811,0.2713
2025-05-20,2025-05,202505,Mobile App,Facebook Ads,543,287,72,59,42,0.0773,0.2509
2025-05-20,2025-05,202505,Mobile App,Email,496,344,115,79,63,0.127,0.3343
2025-05-20,2025-05,202505,Marketplace,Organic Search,81,44,15,10,7,0.0864,0.3409
2025-05-20,2025-05,202505,Marketplace,Direct,267,111,39,28,22,0.0824,0.3514
2025-05-20,2025-05,202505,Marketplace,Google Ads,140,88,25,19,11,0.0786,0.2841
2025-05-20,2025-05,202505,Marketplace,Facebook Ads,302,144,53,35,28,0.0927,0.3681
2025-05-20,2025-05,202505,Marketplace,Email,194,96,27,15,11,0.0567,0.2812
2025-05-21,2025-05,202505,Web,Organic Search,748,493,164,117,75,0.1003,0.3327
2025-05-21,2025-05,202505,Web,Direct,592,266,81,58,47,0.0794,0.3045
2025-05-21,2025-05,202505,Web,Google Ads,890,326,121,84,64,0.0719,0.3712
2025-05-21,2025-05,202505,Web,Facebook Ads,669,425,142,81,69,0.1031,0.3341
2025-05-21,2025-05,202505,Web,Email,155,58,15,10,8,0.0516,0.2586
2025-05-21,2025-05,202505,Mobile App,Organic Search,384,157,44,28,23,0.0599,0.2803
2025-05-21,2025-05,202505,Mobile App,Direct,513,354,101,63,44,0.0858,0.2853
2025-05-21,2025-05,202505,Mobile App,Google Ads,224,137,39,32,28,0.125,0.2847
2025-05-21,2025-05,202505,Mobile App,Facebook Ads,221,104,32,23,15,0.0679,0.3077
2025-05-21,2025-05,202505,Mobile App,Email,154,106,33,27,24,0.1558,0.3113
2025-05-21,2025-05,202505,Marketplace,Organic Search,192,83,32,24,14,0.0729,0.3855
2025-05-21,2025-05,202505,Marketplace,Direct,361,220,68,50,32,0.0886,0.3091
2025-05-21,2025-05,202505,Marketplace,Google Ads,214,109,28,21,12,0.0561,0.2569
2025-05-21,2025-05,202505,Marketplace,Facebook Ads,392,168,36,28,20,0.051,0.2143
2025-05-21,2025-05,202505,Marketplace,Email,77,47,13,9,6,0.0779,0.2766
2025-05-22,2025-05,202505,Web,Organic Search,734,297,81,60,36,0.049,0.2727
2025-05-22,2025-05,202505,Web,Direct,774,338,102,83,65,0.084,0.3018
2025-05-22,2025-05,202505,Web,Google Ads,656,399,92,75,52,0.0793,0.2306
2025-05-22,2025-05,202505,Web,Facebook Ads,126,51,16,10,7,0.0556,0.3137
2025-05-22,2025-05,202505,Web,Email,31,11,4,2,1,0.0323,0.3636
2025-05-22,2025-05,202505,Mobile App,Organic Search,369,129,33,26,17,0.0461,0.2558
2025-05-22,2025-05,202505,Mobile App,Direct,237,164,40,33,24,0.1013,0.2439
2025-05-22,2025-05,202505,Mobile App,Google Ads,97,66,25,14,8,0.0825,0.3788
2025-05-22,2025-05,202505,Mobile App,Facebook Ads,288,145,57,45,37,0.1285,0.3931
2025-05-22,2025-05,202505,Mobile App,Email,331,116,25,13,10,0.0302,0.2155
2025-05-22,2025-05,202505,Marketplace,Organic Search,347,158,31,22,15,0.0432,0.1962
2025-05-22,2025-05,202505,Marketplace,Direct,341,215,39,32,28,0.0821,0.1814
2025-05-22,2025-05,202505,Marketplace,Google Ads,32,17,6,5,3,0.0938,0.3529
2025-05-22,2025-05,202505,Marketplace,Facebook Ads,335,158,55,32,21,0.0627,0.3481
2025-05-22,2025-05,202505,Marketplace,Email,293,190,35,27,23,0.0785,0.1842
2025-05-23,2025-05,202505,Web,Organic Search,51,35,10,7,4,0.0784,0.2857
2025-05-23,2025-05,202505,Web,Direct,658,235,51,42,31,0.0471,0.217
2025-05-23,2025-05,202505,Web,Google Ads,308,125,34,27,19,0.0617,0.272
2025-05-23,2025-05,202505,Web,Facebook Ads,585,221,85,65,42,0.0718,0.3846
2025-05-23,2025-05,202505,Web,Email,552,218,58,41,33,0.0598,0.2661
2025-05-23,2025-05,202505,Mobile App,Organic Search,216,84,33,27,19,0.088,0.3929
2025-05-23,2025-05,202505,Mobile App,Direct,288,172,68,52,44,0.1528,0.3953
2025-05-23,2025-05,202505,Mobile App,Google Ads,716,494,118,71,43,0.0601,0.2389
2025-05-23,2025-05,202505,Mobile App,Facebook Ads,791,277,83,54,37,0.0468,0.2996
2025-05-23,2025-05,202505,Mobile App,Email,420,192,67,44,30,0.0714,0.349
2025-05-23,2025-05,202505,Marketplace,Organic Search,382,249,90,72,51,0.1335,0.3614
2025-05-23,2025-05,202505,Marketplace,Direct,139,52,9,7,6,0.0432,0.1731
2025-05-23,2025-05,202505,Marketplace,Google Ads,138,74,26,21,16,0.1159,0.3514
2025-05-23,2025-05,202505,Marketplace,Facebook Ads,518,236,58,40,30,0.0579,0.2458
2025-05-23,2025-05,202505,Marketplace,Email,178,82,27,20,15,0.0843,0.3293
2025-05-24,2025-05,202505,Web,Organic Search,523,255,78,57,43,0.0822,0.3059
2025-05-24,2025-05,202505,Web,Direct,525,326,97,68,59,0.1124,0.2975
2025-05-24,2025-05,202505,Web,Google Ads,364,238,70,57,36,0.0989,0.2941
2025-05-24,2025-05,202505,Web,Facebook Ads,157,59,22,18,14,0.0892,0.3729
2025-05-24,2025-05,202505,Web,Email,505,215,52,38,29,0.0574,0.2419
2025-05-24,2025-05,202505,Mobile App,Organic Search,204,121,26,21,16,0.0784,0.2149
2025-05-24,2025-05,202505,Mobile App,Direct,438,241,43,36,22,0.0502,0.1784
2025-05-24,2025-05,202505,Mobile App,Google Ads,827,495,140,80,62,0.075,0.2828
2025-05-24,2025-05,202505,Mobile App,Facebook Ads,502,279,84,49,29,0.0578,0.3011
2025-05-24,2025-05,202505,Mobile App,Email,367,212,59,47,36,0.0981,0.2783
2025-05-24,2025-05,202505,Marketplace,Organic Search,255,147,29,19,12,0.0471,0.1973
2025-05-24,2025-05,202505,Marketplace,Direct,255,147,52,32,28,0.1098,0.3537
2025-05-24,2025-05,202505,Marketplace,Google Ads,295,150,41,28,19,0.0644,0.2733
2025-05-24,2025-05,202505,Marketplace,Facebook Ads,457,201,39,29,18,0.0394,0.194
2025-05-24,2025-05,202505,Marketplace,Email,46,17,4,2,1,0.0217,0.2353
2025-05-25,2025-05,202505,Web,Organic Search,590,332,88,60,48,0.0814,0.2651
2025-05-25,2025-05,202505,Web,Direct,247,123,39,32,24,0.0972,0.3171
2025-05-25,2025-05,202505,Web,Google Ads,543,340,80,47,39,0.0718,0.2353
2025-05-25,2025-05,202505,Web,Facebook Ads,247,138,32,19,13,0.0526,0.2319
2025-05-25,2025-05,202505,Web,Email,235,95,34,26,18,0.0766,0.3579
2025-05-25,2025-05,202505,Mobile App,Organic Search,571,279,82,64,39,0.0683,0.2939
2025-05-25,2025-05,202505,Mobile App,Direct,702,362,97,78,64,0.0912,0.268
2025-05-25,2025-05,202505,Mobile App,Google Ads,253,140,48,28,17,0.0672,0.3429
2025-05-25,2025-05,202505,Mobile App,Facebook Ads,683,344,106,65,55,0.0805,0.3081
2025-05-25,2025-05,202505,Mobile App,Email,209,122,38,21,18,0.0861,0.3115
2025-05-25,2025-05,202505,Marketplace,Organic Search,456,198,75,60,49,0.1075,0.3788
2025-05-25,2025-05,202505,Marketplace,Direct,166,105,23,18,15,0.0904,0.219
2025-05-25,2025-05,202505,Marketplace,Google Ads,396,185,73,56,40,0.101,0.3946
2025-05-25,2025-05,202505,Marketplace,Facebook Ads,304,147,31,18,15,0.0493,0.2109
2025-05-25,2025-05,202505,Marketplace,Email,49,31,6,4,3,0.0612,0.1935
2025-05-26,2025-05,202505,Web,Organic Search,165,112,29,19,15,0.0909,0.2589
2025-05-26,2025-05,202505,Web,Direct,435,232,67,45,36,0.0828,0.2888
2025-05-26,2025-05,202505,Web,Google Ads,630,361,73,40,32,0.0508,0.2022
2025-05-26,2025-05,202505,Web,Facebook Ads,238,135,45,28,17,0.0714,0.3333
2025-05-26,2025-05,202505,Web,Email,302,170,42,30,26,0.0861,0.2471
2025-05-26,2025-05,202505,Mobile App,Organic Search,458,207,41,27,17,0.0371,0.1981
2025-05-26,2025-05,202505,Mobile App,Direct,490,176,64,42,27,0.0551,0.3636
2025-05-26,2025-05,202505,Mobile App,Google Ads,468,289,105,68,51,0.109,0.3633
2025-05-26,2025-05,202505,Mobile App,Facebook Ads,448,300,74,51,33,0.0737,0.2467
2025-05-26,2025-05,202505,Mobile App,Email,440,221,52,35,30,0.0682,0.2353
2025-05-26,2025-05,202505,Marketplace,Organic Search,128,84,29,17,12,0.0938,0.3452
2025-05-26,2025-05,202505,Marketplace,Direct,229,146,37,27,21,0.0917,0.2534
2025-05-26,2025-05,202505,Marketplace,Google Ads,507,314,60,38,33,0.0651,0.1911
2025-05-26,2025-05,202505,Marketplace,Facebook Ads,130,46,17,13,11,0.0846,0.3696
2025-05-26,2025-05,202505,Marketplace,Email,150,56,21,15,10,0.0667,0.375
2025-05-27,2025-05,202505,Web,Organic Search,279,174,44,27,17,0.0609,0.2529
2025-05-27,2025-05,202505,Web,Direct,304,185,40,24,15,0.0493,0.2162
2025-05-27,2025-05,202505,Web,Google Ads,469,201,67,39,30,0.064,0.3333
2025-05-27,2025-05,202505,Web,Facebook Ads,216,100,38,23,16,0.0741,0.38
2025-05-27,2025-05,202505,Web,Email,93,39,10,8,6,0.0645,0.2564
2025-05-27,2025-05,202505,Mobile App,Organic Search,352,144,55,41,32,0.0909,0.3819
2025-05-27,2025-05,202505,Mobile App,Direct,538,322,59,33,27,0.0502,0.1832
2025-05-27,2025-05,202505,Mobile App,Google Ads,238,107,26,14,11,0.0462,0.243
2025-05-27,2025-05,202505,Mobile App,Facebook Ads,328,178,45,28,24,0.0732,0.2528
2025-05-27,2025-05,202505,Mobile App,Email,115,60,22,12,10,0.087,0.3667
2025-05-27,2025-05,202505,Marketplace,Organic Search,147,58,16,9,6,0.0408,0.2759
2025-05-27,2025-05,202505,Marketplace,Direct,76,44,16,11,9,0.1184,0.3636
2025-05-27,2025-05,202505,Marketplace,Google Ads,238,127,47,38,32,0.1345,0.3701
2025-05-27,2025-05,202505,Marketplace,Facebook Ads,353,131,29,23,18,0.051,0.2214
2025-05-27,2025-05,202505,Marketplace,Email,55,21,4,2,1,0.0182,0.1905
2025-05-28,2025-05,202505,Web,Organic Search,399,222,81,59,43,0.1078,0.3649
2025-05-28,2025-05,202505,Web,Direct,328,228,53,29,21,0.064,0.2325
2025-05-28,2025-05,202505,Web,Google Ads,133,62,14,10,6,0.0451,0.2258
2025-05-28,2025-05,202505,Web,Facebook Ads,342,156,60,47,38,0.1111,0.3846
2025-05-28,2025-05,202505,Web,Email,40,15,3,2,1,0.025,0.2
2025-05-28,2025-05,202505,Mobile App,Organic Search,576,254,52,42,29,0.0503,0.2047
2025-05-28,2025-05,202505,Mobile App,Direct,704,325,98,82,53,0.0753,0.3015
2025-05-28,2025-05,202505,Mobile App,Google Ads,212,147,51,38,31,0.1462,0.3469
2025-05-28,2025-05,202505,Mobile App,Facebook Ads,260,156,33,25,21,0.0808,0.2115
2025-05-28,2025-05,202505,Mobile App,Email,204,137,47,28,20,0.098,0.3431
2025-05-28,2025-05,202505,Marketplace,Organic Search,459,285,60,33,28,0.061,0.2105
2025-05-28,2025-05,202505,Marketplace,Direct,306,171,35,23,15,0.049,0.2047
2025-05-28,2025-05,202505,Marketplace,Google Ads,268,145,30,17,13,0.0485,0.2069
2025-05-28,2025-05,202505,Marketplace,Facebook Ads,47,28,6,4,2,0.0426,0.2143
2025-05-28,2025-05,202505,Marketplace,Email,143,89,21,15,13,0.0909,0.236
2025-05-29,2025-05,202505,Web,Organic Search,516,205,60,48,39,0.0756,0.2927
2025-05-29,2025-05,202505,Web,Direct,399,240,67,37,28,0.0702,0.2792
2025-05-29,2025-05,202505,Web,Google Ads,85,50,13,9,7,0.0824,0.26
2025-05-29,2025-05,202505,Web,Facebook Ads,331,116,34,19,15,0.0453,0.2931
2025-05-29,2025-05,202505,Web,Email,478,182,39,32,20,0.0418,0.2143
2025-05-29,2025-05,202505,Mobile App,Organic Search,288,170,61,43,34,0.1181,0.3588
2025-05-29,2025-05,202505,Mobile App,Direct,135,75,25,19,15,0.1111,0.3333
2025-05-29,2025-05,202505,Mobile App,Google Ads,87,54,16,11,6,0.069,0.2963
2025-05-29,2025-05,202505,Mobile App,Facebook Ads,229,114,38,21,16,0.0699,0.3333
2025-05-29,2025-05,202505,Mobile App,Email,284,117,44,33,26,0.0915,0.3761
2025-05-29,2025-05,202505,Marketplace,Organic Search,28,15,3,2,1,0.0357,0.2
2025-05-29,2025-05,202505,Marketplace,Direct,307,108,41,34,20,0.0651,0.3796
2025-05-29,2025-05,202505,Marketplace,Google Ads,246,145,57,40,34,0.1382,0.3931
2025-05-29,2025-05,202505,Marketplace,Facebook Ads,339,179,34,18,13,0.0383,0.1899
2025-05-29,2025-05,202505,Marketplace,Email,167,96,18,11,8,0.0479,0.1875
2025-05-30,2025-05,202505,Web,Organic Search,416,267,106,59,37,0.0889,0.397
2025-05-30,2025-05,202505,Web,Direct,473,330,108,72,64,0.1353,0.3273
2025-05-30,2025-05,202505,Web,Google Ads,153,89,30,23,19,0.1242,0.3371
2025-05-30,2025-05,202505,Web,Facebook Ads,280,185,34,20,17,0.0607,0.1838
2025-05-30,2025-05,202505,Web,Email,327,124,47,36,28,0.0856,0.379
2025-05-30,2025-05,202505,Mobile App,Organic Search,513,336,114,87,62,0.1209,0.3393
2025-05-30,2025-05,202505,Mobile App,Direct,698,325,68,39,33,0.0473,0.2092
2025-05-30,2025-05,202505,Mobile App,Google Ads,495,330,88,51,38,0.0768,0.2667
2025-05-30,2025-05,202505,Mobile App,Facebook Ads,752,307,92,60,53,0.0705,0.2997
2025-05-30,2025-05,202505,Mobile App,Email,316,183,48,39,24,0.0759,0.2623
2025-05-30,2025-05,202505,Marketplace,Organic Search,359,242,77,55,45,0.1253,0.3182
2025-05-30,2025-05,202505,Marketplace,Direct,393,251,60,40,30,0.0763,0.239
2025-05-30,2025-05,202505,Marketplace,Google Ads,91,56,21,12,7,0.0769,0.375
2025-05-30,2025-05,202505,Marketplace,Facebook Ads,232,129,40,25,21,0.0905,0.3101
2025-05-30,2025-05,202505,Marketplace,Email,85,29,5,3,1,0.0118,0.1724
2025-05-31,2025-05,202505,Web,Organic Search,311,187,36,24,19,0.0611,0.1925
2025-05-31,2025-05,202505,Web,Direct,239,116,38,30,19,0.0795,0.3276
2025-05-31,2025-05,202505,Web,Google Ads,794,465,87,59,43,0.0542,0.1871
2025-05-31,2025-05,202505,Web,Facebook Ads,146,68,16,11,9,0.0616,0.2353
2025-05-31,2025-05,202505,Web,Email,302,150,47,34,20,0.0662,0.3133
2025-05-31,2025-05,202505,Mobile App,Organic Search,31,17,6,3,2,0.0645,0.3529
2025-05-31,2025-05,202505,Mobile App,Direct,135,51,16,11,6,0.0444,0.3137
2025-05-31,2025-05,202505,Mobile App,Google Ads,748,409,143,89,54,0.0722,0.3496
2025-05-31,2025-05,202505,Mobile App,Facebook Ads,61,25,7,5,4,0.0656,0.28
2025-05-31,2025-05,202505,Mobile App,Email,238,114,36,26,18,0.0756,0.3158
2025-05-31,2025-05,202505,Marketplace,Organic Search,336,138,54,36,26,0.0774,0.3913
2025-05-31,2025-05,202505,Marketplace,Direct,102,64,24,15,9,0.0882,0.375
2025-05-31,2025-05,202505,Marketplace,Google Ads,69,42,13,8,4,0.058,0.3095
2025-05-31,2025-05,202505,Marketplace,Facebook Ads,421,248,58,36,26,0.0618,0.2339
2025-05-31,2025-05,202505,Marketplace,Email,284,121,47,29,24,0.0845,0.3884
2025-06-01,2025-06,202506,Web,Organic Search,659,291,99,74,50,0.0759,0.3402
2025-06-01,2025-06,202506,Web,Direct,83,34,13,10,8,0.0964,0.3824
2025-06-01,2025-06,202506,Web,Google Ads,153,91,17,13,10,0.0654,0.1868
2025-06-01,2025-06,202506,Web,Facebook Ads,711,488,189,105,80,0.1125,0.3873
2025-06-01,2025-06,202506,Web,Email,270,176,51,29,20,0.0741,0.2898
2025-06-01,2025-06,202506,Mobile App,Organic Search,514,359,125,84,63,0.1226,0.3482
2025-06-01,2025-06,202506,Mobile App,Direct,277,150,28,16,12,0.0433,0.1867
2025-06-01,2025-06,202506,Mobile App,Google Ads,496,244,91,64,49,0.0988,0.373
2025-06-01,2025-06,202506,Mobile App,Facebook Ads,605,413,83,65,55,0.0909,0.201
2025-06-01,2025-06,202506,Mobile App,Email,161,60,16,11,9,0.0559,0.2667
2025-06-01,2025-06,202506,Marketplace,Organic Search,105,69,24,14,12,0.1143,0.3478
2025-06-01,2025-06,202506,Marketplace,Direct,366,208,72,53,34,0.0929,0.3462
2025-06-01,2025-06,202506,Marketplace,Google Ads,483,262,76,55,46,0.0952,0.2901
2025-06-01,2025-06,202506,Marketplace,Facebook Ads,126,81,20,14,9,0.0714,0.2469
2025-06-01,2025-06,202506,Marketplace,Email,161,110,28,23,16,0.0994,0.2545
2025-06-02,2025-06,202506,Web,Organic Search,663,300,114,87,72,0.1086,0.38
2025-06-02,2025-06,202506,Web,Direct,477,243,50,32,23,0.0482,0.2058
2025-06-02,2025-06,202506,Web,Google Ads,824,349,92,73,55,0.0667,0.2636
2025-06-02,2025-06,202506,Web,Facebook Ads,89,56,13,9,7,0.0787,0.2321
2025-06-02,2025-06,202506,Web,Email,91,61,11,6,4,0.044,0.1803
2025-06-02,2025-06,202506,Mobile App,Organic Search,306,198,67,50,36,0.1176,0.3384
2025-06-02,2025-06,202506,Mobile App,Direct,536,265,84,67,53,0.0989,0.317
